adult,genres,id,original_language,title
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",37969,en,The Incredible Journey
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",9631,en,The Negotiator
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",9820,en,The Parent Trap
FALSE,"[{'id': 35, 'name': 'Comedy'}]",14013,en,BASEketball
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",96196,en,The Governess
FALSE,"[{'id': 18, 'name': 'Drama'}]",98505,fr,Seventh Heaven
FALSE,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",1779,en,Roger & Me
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",10849,en,The Purple Rose of Cairo
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",678,en,Out of the Past
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",907,en,Doctor Zhivago
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",5961,sv,Fanny & Alexander
FALSE,"[{'id': 18, 'name': 'Drama'}]",47908,en,The Trip to Bountiful
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",42121,en,Tender Mercies
FALSE,"[{'id': 18, 'name': 'Drama'}]",2887,en,And the Band Played On
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",11974,en,The 'Burbs
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",20348,en,Fandango
FALSE,"[{'id': 18, 'name': 'Drama'}]",26648,en,The Night Porter
FALSE,"[{'id': 18, 'name': 'Drama'}]",11911,de,Mephisto
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",793,en,Blue Velvet
FALSE,"[{'id': 12, 'name': 'Adventure'}]",35144,en,The Journey of Natty Gann
FALSE,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",9325,en,The Jungle Book
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",43037,en,Kidnapped
FALSE,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",10340,en,Lady and the Tramp
FALSE,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",10144,en,The Little Mermaid
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",10414,en,The Mighty Ducks
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",10437,en,The Muppet Christmas Carol
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}]",15300,en,Newsies
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",12230,en,One Hundred and One Dalmatians
FALSE,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",13380,en,One Magic Christmas
FALSE,"[{'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",10693,en,Peter Pan
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",11335,en,Popeye
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 80, 'name': 'Crime'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",11135,en,The Rescuers Down Under
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",11319,en,The Rescuers
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",14822,en,Return from Witch Mountain
FALSE,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}]",15969,en,The Return of Jafar
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",13155,en,Return to Oz
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",10249,en,The Rocketeer
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",15943,en,The Shaggy D.A.
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",10882,en,Sleeping Beauty
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",24808,en,Something Wicked This Way Comes
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",19762,en,Son of Flubber
FALSE,"[{'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",13850,en,Song of the South
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",2619,en,Splash
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",65158,en,Squanto: A Warrior's Tale
FALSE,"[{'id': 16, 'name': 'Animation'}]",53565,en,Steamboat Willie
FALSE,"[{'id': 12, 'name': 'Adventure'}]",41841,en,Tall Tale
FALSE,"[{'id': 18, 'name': 'Drama'}]",27332,en,Tex
FALSE,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",97,en,Tron
FALSE,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",10419,en,Swing Kids
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",11675,en,Halloween: H20
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",2107,en,L.A. Story
FALSE,"[{'id': 35, 'name': 'Comedy'}]",6471,en,The Jerk
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",9442,en,Dead Men Don't Wear Plaid
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",11591,en,The Man with Two Brains
FALSE,"[{'id': 18, 'name': 'Drama'}]",13697,en,Grand Canyon
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",19158,en,Graveyard Shift
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",227,en,The Outsiders
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",87,en,Indiana Jones and the Temple of Doom
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",123,en,The Lord of the Rings
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",9314,en,Nineteen Eighty-Four
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",11336,en,The Dead Zone
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",9980,en,Maximum Overdrive
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",10657,en,Needful Things
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",10489,en,Cujo
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",10823,en,Children of the Corn
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",11497,en,All Dogs Go to Heaven
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",2907,en,The Addams Family
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",9454,en,Ever After: A Cinderella Story
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",8688,en,Snake Eyes
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",16155,en,Safe Men
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",23954,en,Atlantic City
FALSE,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",12761,sv,Autumn Sonata
FALSE,"[{'id': 18, 'name': 'Drama'}]",396,en,Who's Afraid of Virginia Woolf?
FALSE,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}]",14367,en,Adventures in Babysitting
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",11814,en,Weird Science
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",16081,en,Doctor Dolittle
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",18331,en,The Nutty Professor
FALSE,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",15171,en,Charlotte's Web
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",11837,en,Watership Down
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",11704,en,The Secret of NIMH
FALSE,"[{'id': 14, 'name': 'Fantasy'}]",11639,en,The Dark Crystal
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",4978,en,An American Tail
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",10380,en,An American Tail: Fievel Goes West
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",11976,en,Legend
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",15144,en,Sixteen Candles
FALSE,"[{'id': 35, 'name': 'Comedy'}]",11522,en,Pretty in Pink
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11557,en,St. Elmo's Fire
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",13853,en,The Clan of the Cave Bear
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",11415,en,House
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",37530,en,House II: The Second Story
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",8393,en,The Gods Must Be Crazy
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",11937,en,The Gods Must Be Crazy II
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",21661,en,Air Bud: Golden Receiver
FALSE,"[{'id': 53, 'name': 'Thriller'}]",9320,en,The Avengers
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",33644,en,How Stella Got Her Groove Back
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",14662,en,Slums of Beverly Hills
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",10692,en,Henry: Portrait of a Serial Killer
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",805,en,Rosemary's Baby
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",34584,en,The NeverEnding Story
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",34636,en,The Neverending Story II: The Next Chapter
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",2182,en,Attack of the Killer Tomatoes!
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",28070,en,Surf Nazis Must Die
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",77469,en,Your Friends & Neighbors
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",10278,en,Return to Paradise
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",36647,en,Blade
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",17915,en,Dance with Me
FALSE,"[{'id': 35, 'name': 'Comedy'}]",14557,en,Dead Man on Campus
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",9417,en,Wrongfully Accused
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",41469,en,Next Stop Wonderland
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]",34637,en,The Navigator: A Medieval Odyssey
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",4011,en,Beetlejuice
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1580,en,Rope
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",5854,en,Family Plot
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",573,en,Frenzy
FALSE,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",5780,en,Torn Curtain
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",506,en,Marnie
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",22527,en,The Wrong Man
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",574,en,The Man Who Knew Too Much
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",11219,en,The Trouble with Harry
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",845,en,Strangers on a Train
FALSE,"[{'id': 53, 'name': 'Thriller'}]",1978,en,Stage Fright
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",51942,en,I Married a Strange Person!
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",46702,en,Why Do Fools Fall In Love
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",54795,en,Keep the Aspidistra Flying
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",847,en,Willow
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",117,en,The Untouchables
FALSE,"[{'id': 35, 'name': 'Comedy'}]",14577,en,Dirty Work
FALSE,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",38621,en,Firelight
FALSE,"[{'id': 18, 'name': 'Drama'}]",4175,en,Under Capricorn
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",31667,en,The Paradine Case
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",13321,en,Lifeboat
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",21734,en,Shadow of a Doubt
FALSE,"[{'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",31997,en,Saboteur
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",24197,en,Mr. & Mrs. Smith
FALSE,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",11462,en,Suspicion
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",31995,en,Jamaica Inn
FALSE,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",940,en,The Lady Vanishes
FALSE,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",12684,en,Sabotage
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",8208,en,The Man Who Knew Too Much
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",15007,en,Number Seventeen
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",36049,en,Rich and Strange
FALSE,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",31930,en,Murder!
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",543,en,Blackmail
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2760,en,The Lodger: A Story of the London Fog
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",10220,en,Rounders
FALSE,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",431,en,Cube
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",22796,en,Simon Birch
FALSE,"[{'id': 18, 'name': 'Drama'}]",22256,en,Without Limits
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",37550,it,Seven Beauties
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",37916,it,Swept Away
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",21873,en,My Bodyguard
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",21500,en,Class
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",12626,en,Broadcast News
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",37818,en,The Allnighter
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3525,en,Working Girl
FALSE,"[{'id': 35, 'name': 'Comedy'}]",129628,en,Stars & Bars
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",2321,en,Married to the Mob
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2028,en,Say Anything...
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",16384,en,My Blue Heaven
FALSE,"[{'id': 18, 'name': 'Drama'}]",91217,en,Men Don't Leave
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",10699,en,Hero
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",11597,en,Toys
FALSE,"[{'id': 18, 'name': 'Drama'}]",218624,en,Choices
FALSE,"[{'id': 35, 'name': 'Comedy'}]",47947,en,Young Doctors in Love
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",48311,en,Parasite
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",44772,en,No Small Affair
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",14347,en,Blame It on Rio
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",41090,en,Wisdom
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",18282,en,One Crazy Summer
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",18169,en,About Last Night...
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}]",11082,en,The Seventh Sign
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",5971,en,We're No Angels
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",11933,en,Nothing but Trouble
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",20096,en,The Butcher's Wife
FALSE,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",30815,en,Mortal Thoughts
FALSE,"[{'id': 18, 'name': 'Drama'}]",881,en,A Few Good Men
FALSE,"[{'id': 18, 'name': 'Drama'}]",4478,en,Indecent Proposal
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",22318,en,Permanent Midnight
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",53113,en,One True Thing
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2109,en,Rush Hour
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",24746,en,Six-String Samurai
FALSE,"[{'id': 18, 'name': 'Drama'}]",72987,it,A Soldier's Daughter Never Cries
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}]",8195,en,Ronin
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",9877,en,Urban Legend
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",26618,en,Clay Pigeons
FALSE,"[{'id': 35, 'name': 'Comedy'}]",11855,en,Pecker
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",24016,en,The Sheltering Sky
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",14785,en,Bandit Queen
FALSE,"[{'id': 18, 'name': 'Drama'}]",14794,en,If....
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",3486,en,The Fiendish Plot of Dr. Fu Manchu
